Account Number,Balance Date,Balance,Transaction Value,Flow
60138058,2023-02-03,573.0,113.46,Outgoing
60138058,2023-02-04,513.87,59.13,Outgoing
60138058,2023-02-07,363.88,149.99,Outgoing
60138058,2023-02-08,349.87,14.01,Outgoing
60138058,2023-02-09,459.98,110.11,Incoming
60138058,2023-02-09,414.98,45.0,Outgoing
60138058,2023-02-10,1941.68,1526.7,Incoming
60138058,2023-02-10,2039.46,97.78,Incoming
60184250,2023-01-31,70.89,,-
60184250,2023-02-03,217.27999999999997,146.39,Incoming
60184250,2023-02-04,111.20999999999998,106.07,Outgoing
60184250,2023-02-05,-1414.8899999999999,1526.1,Outgoing
60184250,2023-02-06,-1494.9599999999998,80.07,Outgoing
60184250,2023-02-09,-1421.85,73.11,Incoming
60184250,2023-02-11,-1378.4099999999999,43.44,Incoming
60184250,2023-02-14,-1263.87,114.54,Incoming
60189055,2023-01-31,814.54,,-
60189055,2023-02-02,743.02,71.52,Outgoing
60189055,2023-02-04,1372.02,629.0,Incoming
60189055,2023-02-05,1434.76,62.74,Incoming
60189055,2023-02-08,1298.7,136.06,Outgoing
60189055,2023-02-10,1137.98,160.72,Outgoing
60189055,2023-02-12,1008.53,129.45,Outgoing
60193174,2023-01-31,740.53,,-
60193174,2023-02-02,-586.97,1327.5,Outgoing
60193174,2023-02-04,-382.08000000000004,204.89,Incoming
60193174,2023-02-04,-273.87000000000006,108.21,Incoming
60193174,2023-02-05,-246.72000000000006,27.15,Incoming
60193174,2023-02-10,-315.63000000000005,68.91,Outgoing
60193174,2023-02-10,-417.35,101.72,Outgoing
60193174,2023-02-12,-290.3,127.05,Incoming
60193174,2023-02-13,-342.01,51.71,Outgoing
60202402,2023-01-31,783.7,,-
60202402,2023-02-03,801.98,18.28,Incoming
60202402,2023-02-05,1765.28,963.3,Incoming
60202402,2023-02-12,1682.37,82.91,Outgoing
60202402,2023-02-12,1771.85,89.48,Incoming
60202402,2023-02-12,1861.3999999999999,89.55,Incoming
60202402,2023-02-13,1072.0,789.4,Outgoing
60220702,2023-01-31,937.23,,-
60220702,2023-02-03,974.72,37.49,Incoming
60220702,2023-02-05,1077.68,102.96,Incoming
60220702,2023-02-07,979.07,98.61,Outgoing
60220702,2023-02-10,1055.55,76.48,Incoming
60220702,2023-02-12,1184.49,128.94,Incoming
60222199,2023-01-31,350.4,,-
60222199,2023-02-08,-187.5,537.9,Outgoing
60222199,2023-02-11,-270.99,83.49,Outgoing
60222199,2023-02-12,622.81,893.8,Incoming
60238192,2023-01-31,307.97,,-
60238192,2023-02-02,187.52000000000004,120.45,Outgoing
60238192,2023-02-03,282.57000000000005,95.05,Incoming
60238192,2023-02-05,345.06000000000006,62.49,Incoming
60238192,2023-02-12,142.84000000000006,202.22,Outgoing
60238192,2023-02-13,151.78000000000006,8.94,Incoming
60238192,2023-02-14,82.17000000000006,69.61,Outgoing
60238192,2023-02-14,24.05000000000006,58.12,Outgoing
60367416,2023-01-31,754.86,,-
60367416,2023-02-03,919.0,164.14,Incoming
60367416,2023-02-04,1015.78,96.78,Incoming
60367416,2023-02-05,860.8,154.98,Outgoing
60367416,2023-02-07,965.55,104.75,Incoming
60367416,2023-02-10,889.4,76.15,Outgoing
60367416,2023-02-10,884.98,4.42,Outgoing
60367416,2023-02-11,833.04,51.94,Outgoing
60367416,2023-02-11,667.63,165.41,Outgoing
60371134,2023-01-31,444.57,,-
60371134,2023-02-04,319.5,125.07,Outgoing
60371134,2023-02-07,225.61,93.89,Outgoing
60371134,2023-02-14,321.52,95.91,Incoming
60383549,2023-01-31,268.15,,-
60383549,2023-02-01,229.47999999999996,38.67,Outgoing
60383549,2023-02-06,87.93999999999997,141.54,Outgoing
60383549,2023-02-09,14.82999999999997,73.11,Outgoing
60383549,2023-02-14,-117.00000000000004,131.83,Outgoing
60417212,2023-01-31,653.31,,-
60417212,2023-02-01,722.7099999999999,69.4,Incoming
60417212,2023-02-01,1697.11,974.4,Incoming
60417212,2023-02-04,1815.07,117.96,Incoming
60417212,2023-02-05,1343.67,471.4,Outgoing
60417212,2023-02-07,1370.6000000000001,26.93,Incoming
60417212,2023-02-09,1380.2900000000002,9.69,Incoming
60417212,2023-02-10,1479.2500000000002,98.96,Incoming
60417212,2023-02-11,1374.3600000000001,104.89,Outgoing
60417212,2023-02-11,1240.19,134.17,Outgoing
60417212,2023-02-12,1157.6000000000001,82.59,Outgoing
60417212,2023-02-13,1303.5000000000002,145.9,Incoming
60417212,2023-02-14,1454.9700000000003,151.47,Incoming
60459342,2023-01-31,734.15,,-
60459342,2023-02-02,843.0,108.85,Incoming
60459342,2023-02-03,879.57,36.57,Incoming
60459342,2023-02-07,802.48,77.09,Outgoing
60459342,2023-02-07,699.05,103.43,Outgoing
60459342,2023-02-10,844.91,145.86,Incoming
60459342,2023-02-11,979.0799999999999,134.17,Incoming
60459342,2023-02-12,1113.1299999999999,134.05,Incoming
60459342,2023-02-13,1143.4399999999998,30.31,Incoming
60522190,2023-01-31,965.46,,-
60522190,2023-02-02,913.85,51.61,Outgoing
60522190,2023-02-08,-675.15,1589.0,Outgoing
60522190,2023-02-10,-613.9499999999999,61.2,Incoming
60659147,2023-01-31,323.85,,-
60659147,2023-02-01,463.95000000000005,140.1,Incoming
60659147,2023-02-03,600.87,136.92,Incoming
60659147,2023-02-06,502.0,98.87,Outgoing
60659147,2023-02-10,398.51,103.49,Outgoing
60659147,2023-02-11,497.86,99.35,Incoming
60659147,2023-02-13,569.99,72.13,Incoming
60659147,2023-02-13,555.67,14.32,Outgoing
60667043,2023-01-31,937.62,,-
60667043,2023-02-03,957.45,19.83,Incoming
60667043,2023-02-04,1123.21,165.76,Incoming
60667043,2023-02-04,1984.31,861.1,Incoming
60667043,2023-02-06,2293.0099999999998,308.7,Incoming
60667043,2023-02-09,2196.93,96.08,Outgoing
60667043,2023-02-09,2345.3199999999997,148.39,Incoming
60667043,2023-02-09,2256.5099999999998,88.81,Outgoing
60667043,2023-02-11,3455.5099999999998,1199.0,Incoming
60667043,2023-02-14,3332.6099999999997,122.9,Outgoing
60684197,2023-01-31,752.92,,-
60684197,2023-02-03,932.05,179.13,Incoming
60684197,2023-02-04,791.6199999999999,140.43,Outgoing
60684197,2023-02-06,714.6699999999998,76.95,Outgoing
60684197,2023-02-11,654.4499999999998,60.22,Outgoing
60684197,2023-02-12,696.0399999999998,41.59,Incoming
60707792,2023-01-31,220.35,,-
60707792,2023-02-01,97.83999999999999,122.51,Outgoing
60707792,2023-02-01,223.85,126.01,Incoming
60707792,2023-02-05,124.42999999999999,99.42,Outgoing
60707792,2023-02-06,279.24,154.81,Incoming
60707792,2023-02-14,335.48,56.24,Incoming
60707792,2023-02-14,495.21000000000004,159.73,Incoming
60711202,2023-01-31,869.92,,-
60711202,2023-02-03,1035.31,165.39,Incoming
60711202,2023-02-07,1296.1299999999999,260.82,Incoming
60711202,2023-02-08,1487.77,191.64,Incoming
60711202,2023-02-14,1394.11,93.66,Outgoing
60730902,2023-01-31,243.72,,-
60730902,2023-02-01,261.33,17.61,Incoming
60730902,2023-02-02,346.5,85.17,Incoming
60730902,2023-02-03,402.81,56.31,Incoming
60730902,2023-02-03,416.33,13.52,Incoming
60730902,2023-02-03,483.36,67.03,Incoming
60730902,2023-02-06,527.83,44.47,Incoming
60730902,2023-02-10,335.57000000000005,192.26,Outgoing
60730902,2023-02-10,423.90000000000003,88.33,Incoming
60730902,2023-02-12,518.97,95.07,Incoming
60751083,2023-01-31,115.23,,-
60751083,2023-02-04,245.14999999999998,129.92,Incoming
60751083,2023-02-05,115.43999999999997,129.71,Outgoing
60751083,2023-02-05,139.31999999999996,23.88,Incoming
60751083,2023-02-07,53.54999999999997,85.77,Outgoing
60751083,2023-02-08,-729.1500000000001,782.7,Outgoing
60751083,2023-02-09,-825.4300000000001,96.28,Outgoing
60751083,2023-02-10,-949.1500000000001,123.72,Outgoing
60755797,2023-01-31,207.78,,-
60755797,2023-02-03,372.34000000000003,164.56,Incoming
60755797,2023-02-07,279.27000000000004,93.07,Outgoing
60755797,2023-02-08,312.59000000000003,33.32,Incoming
60755797,2023-02-12,329.15000000000003,16.56,Incoming
60755797,2023-02-13,-1527.55,1856.7,Outgoing
60755797,2023-02-14,-1462.6799999999998,64.87,Incoming
60789634,2023-01-31,379.4,,-
60789634,2023-02-03,205.14999999999998,174.25,Outgoing
60789634,2023-02-05,139.89999999999998,65.25,Outgoing
60789634,2023-02-05,23.869999999999976,116.03,Outgoing
60789634,2023-02-09,-137.15000000000003,161.02,Outgoing
60789634,2023-02-12,-283.20000000000005,146.05,Outgoing
60789634,2023-02-12,-233.82000000000005,49.38,Incoming
60789634,2023-02-12,-93.00000000000006,140.82,Incoming
60789634,2023-02-13,-14.860000000000056,78.14,Incoming
60819695,2023-01-31,38.96,,-
60819695,2023-02-03,-53.77,92.73,Outgoing
60819695,2023-02-04,68.19999999999999,121.97,Incoming
60819695,2023-02-04,276.09,207.89,Incoming
60819695,2023-02-09,373.03,96.94,Incoming
60819695,2023-02-11,284.83,88.2,Outgoing
60819695,2023-02-14,173.63,111.2,Outgoing
60860851,2023-01-31,17.96,,-
60860851,2023-02-02,33.15,15.19,Incoming
60860851,2023-02-04,176.07,142.92,Incoming
60860851,2023-02-07,1548.57,1372.5,Incoming
60860851,2023-02-10,1701.49,152.92,Incoming
60860851,2023-02-10,1506.52,194.97,Outgoing
60860851,2023-02-10,1620.84,114.32,Incoming
60866500,2023-01-31,523.13,,-
60866500,2023-02-03,600.27,77.14,Incoming
60866500,2023-02-05,716.3,116.03,Incoming
60866500,2023-02-06,647.99,68.31,Outgoing
60866500,2023-02-09,773.73,125.74,Incoming
60866500,2023-02-11,853.1600000000001,79.43,Incoming
60866500,2023-02-11,696.6700000000001,156.49,Outgoing
60916657,2023-01-31,893.41,,-
60916657,2023-02-03,775.9,117.51,Outgoing
60916657,2023-02-05,852.47,76.57,Incoming
60916657,2023-02-06,908.5600000000001,56.09,Incoming
60916657,2023-02-11,837.32,71.24,Outgoing
60916657,2023-02-12,786.3800000000001,50.94,Outgoing
60930856,2023-01-31,445.07,,-
60930856,2023-02-03,491.92,46.85,Incoming
60930856,2023-02-04,623.61,131.69,Incoming
60930856,2023-02-07,676.59,52.98,Incoming
60930856,2023-02-12,608.33,68.26,Outgoing
60930856,2023-02-12,484.83000000000004,123.5,Outgoing
60930856,2023-02-14,419.96000000000004,64.87,Outgoing
60955647,2023-01-31,546.28,,-
60955647,2023-02-11,511.76,34.52,Outgoing
60955647,2023-02-14,385.3,126.46,Outgoing
60966485,2023-01-31,774.41,,-
60966485,2023-02-01,890.41,116.0,Incoming
60966485,2023-02-01,827.13,63.28,Outgoing
60966485,2023-02-04,639.94,187.19,Outgoing
60966485,2023-02-05,791.23,151.29,Incoming
60966485,2023-02-06,984.47,193.24,Incoming
60966485,2023-02-07,1041.31,56.84,Incoming
60966485,2023-02-10,1196.6999999999998,155.39,Incoming
60966485,2023-02-12,1138.8099999999997,57.89,Outgoing
60966485,2023-02-14,988.8599999999997,149.95,Outgoing
60996794,2023-01-31,27.98,,-
60996794,2023-02-04,-35.480000000000004,63.46,Outgoing
60996794,2023-02-08,867.8199999999999,903.3,Incoming
60996794,2023-02-11,934.4399999999999,66.62,Incoming
60996794,2023-02-13,2459.64,1525.2,Incoming
61087394,2023-01-31,112.81,,-
61087394,2023-02-01,-8.879999999999995,121.69,Outgoing
61087394,2023-02-07,-165.28,156.4,Outgoing
61087394,2023-02-07,-126.99000000000001,38.29,Incoming
61087394,2023-02-08,1494.01,1621.0,Incoming
61087394,2023-02-12,1546.47,52.46,Incoming
61087394,2023-02-13,1648.05,101.58,Incoming
61087394,2023-02-13,1753.22,105.17,Incoming
61087394,2023-02-14,3632.7200000000003,1879.5,Incoming
61101757,2023-01-31,992.2,,-
61152319,2023-01-31,471.31,,-
61152319,2023-02-01,546.76,75.45,Incoming
61152319,2023-02-04,629.01,82.25,Incoming
61152319,2023-02-07,568.0,61.01,Outgoing
61152319,2023-02-08,510.07,57.93,Outgoing
61152319,2023-02-13,589.88,79.81,Incoming
61178950,2023-01-31,104.88,,-
61178950,2023-02-04,25.25999999999999,79.62,Outgoing
61178950,2023-02-09,120.99999999999999,95.74,Incoming
61178950,2023-02-10,-29.39,150.39,Outgoing
61178950,2023-02-13,993.61,1023.0,Incoming
61178950,2023-02-14,1679.1100000000001,685.5,Incoming
61181609,2023-01-31,44.55,,-
61181609,2023-02-01,190.82999999999998,146.28,Incoming
61181609,2023-02-03,512.4300000000001,321.6,Incoming
61181609,2023-02-04,626.97,114.54,Incoming
61181609,2023-02-09,707.6,80.63,Incoming
61181609,2023-02-11,814.22,106.62,Incoming
61181609,2023-02-12,923.21,108.99,Incoming
61181609,2023-02-14,1013.11,89.9,Incoming
61279456,2023-01-31,814.3,,-
61279456,2023-02-02,907.6099999999999,93.31,Incoming
61279456,2023-02-04,774.56,133.05,Outgoing
61279456,2023-02-04,847.53,72.97,Incoming
61279456,2023-02-06,869.98,22.45,Incoming
61279456,2023-02-09,1050.8,180.82,Incoming
61279456,2023-02-11,1144.92,94.12,Incoming
61279456,2023-02-12,1201.0,56.08,Incoming
61279456,2023-02-12,1282.44,81.44,Incoming
61279456,2023-02-12,1148.26,134.18,Outgoing
61279456,2023-02-13,2554.96,1406.7,Incoming
61279456,2023-02-13,2671.63,116.67,Incoming
61419726,2023-01-31,932.41,,-
61419726,2023-02-02,755.77,176.64,Outgoing
61419726,2023-02-03,624.03,131.74,Outgoing
61419726,2023-02-07,729.56,105.53,Incoming
61419726,2023-02-09,815.3699999999999,85.81,Incoming
61419726,2023-02-09,965.0099999999999,149.64,Incoming
61419726,2023-02-10,1178.81,213.8,Incoming
61423373,2023-01-31,87.17,,-
61423373,2023-02-09,498.47,411.3,Incoming
61423373,2023-02-10,1154.27,655.8,Incoming
61423373,2023-02-11,1040.75,113.52,Outgoing
61450849,2023-01-31,890.19,,-
61450849,2023-02-01,1536.39,646.2,Incoming
61450849,2023-02-02,1542.8600000000001,6.47,Incoming
61450849,2023-02-04,1663.9,121.04,Incoming
61450849,2023-02-06,1797.02,133.12,Incoming
61450849,2023-02-07,1851.65,54.63,Incoming
61450849,2023-02-08,1756.69,94.96,Outgoing
61450849,2023-02-08,1688.0900000000001,68.6,Outgoing
61450849,2023-02-08,1729.65,41.56,Incoming
61493381,2023-01-31,569.94,,-
61493381,2023-02-01,582.9100000000001,12.97,Incoming
61493381,2023-02-05,637.44,54.53,Incoming
61493381,2023-02-06,750.9100000000001,113.47,Incoming
61493381,2023-02-08,954.2400000000001,203.33,Incoming
61493381,2023-02-09,1031.8200000000002,77.58,Incoming
61493381,2023-02-12,1214.4500000000003,182.63,Incoming
61493381,2023-02-14,1295.9500000000003,81.5,Incoming
61512912,2023-01-31,328.0,,-
61512912,2023-02-08,466.88,138.88,Incoming
61512912,2023-02-11,505.33,38.45,Incoming
61512912,2023-02-11,670.74,165.41,Incoming
61555609,2023-01-31,505.76,,-
61555609,2023-02-02,656.3299999999999,150.57,Incoming
61555609,2023-02-03,746.4499999999999,90.12,Incoming
61555609,2023-02-09,669.1199999999999,77.33,Outgoing
61555609,2023-02-13,-834.0800000000002,1503.2,Outgoing
61578713,2023-01-31,209.89,,-
61578713,2023-02-05,121.33999999999999,88.55,Outgoing
61578713,2023-02-05,86.57999999999998,34.76,Outgoing
61578713,2023-02-07,193.06,106.48,Incoming
61578713,2023-02-07,274.7,81.64,Incoming
61578713,2023-02-09,386.75,112.05,Incoming
61578713,2023-02-10,482.37,95.62,Incoming
61582769,2023-01-31,325.47,,-
61582769,2023-02-02,238.41000000000003,87.06,Outgoing
61582769,2023-02-08,168.85000000000002,69.56,Outgoing
61582769,2023-02-11,293.17,124.32,Incoming
61582769,2023-02-13,416.81,123.64,Incoming
61582769,2023-02-14,248.97,167.84,Outgoing
61593392,2023-01-31,621.21,,-
61593392,2023-02-10,713.3000000000001,92.09,Incoming
61593392,2023-02-11,755.19,41.89,Incoming
61634340,2023-01-31,83.85,,-
61634340,2023-02-01,232.48999999999998,148.64,Incoming
61634340,2023-02-03,292.82,60.33,Incoming
61634340,2023-02-04,531.78,238.96,Incoming
61634340,2023-02-07,640.91,109.13,Incoming
61634340,2023-02-12,734.91,94.0,Incoming
61634340,2023-02-13,805.16,70.25,Incoming
61642813,2023-01-31,760.74,,-
61642813,2023-02-02,582.86,177.88,Outgoing
61642813,2023-02-04,656.53,73.67,Incoming
61642813,2023-02-10,435.30999999999995,221.22,Outgoing
61642813,2023-02-13,503.97999999999996,68.67,Incoming
61642813,2023-02-13,422.59,81.39,Outgoing
61644310,2023-01-31,709.97,,-
61644310,2023-02-04,782.39,72.42,Incoming
61644310,2023-02-05,872.11,89.72,Incoming
61644310,2023-02-06,982.82,110.71,Incoming
61644310,2023-02-08,1089.19,106.37,Incoming
61644310,2023-02-13,1001.61,87.58,Outgoing
61644310,2023-02-13,865.21,136.4,Outgoing
61649729,2023-01-31,848.76,,-
61649729,2023-02-03,875.04,26.28,Incoming
61649729,2023-02-07,718.76,156.28,Outgoing
61649729,2023-02-10,569.23,149.53,Outgoing
61661386,2023-01-31,524.42,,-
61661386,2023-02-07,650.38,125.96,Incoming
61661386,2023-02-11,776.43,126.05,Incoming
61676204,2023-01-31,88.85,,-
61676204,2023-02-04,-45.370000000000005,134.22,Outgoing
61676204,2023-02-04,30.28,75.65,Incoming
61676204,2023-02-04,-59.81,90.09,Outgoing
61676204,2023-02-06,-16.46,43.35,Incoming
61676204,2023-02-07,-8.89,7.57,Incoming
61676204,2023-02-09,-57.95,49.06,Outgoing
61676204,2023-02-13,-147.25,89.3,Outgoing
61682186,2023-01-31,959.96,,-
61682186,2023-02-02,805.11,154.85,Outgoing
61682186,2023-02-10,831.54,26.43,Incoming
61682186,2023-02-10,930.8199999999999,99.28,Incoming
61682186,2023-02-11,271.31999999999994,659.5,Outgoing
61682186,2023-02-12,332.91999999999996,61.6,Incoming
61682186,2023-02-12,352.9,19.98,Incoming
61682186,2023-02-13,-779.6,1132.5,Outgoing
61687835,2023-01-31,739.0,,-
61687835,2023-02-03,841.16,102.16,Incoming
61687835,2023-02-03,693.56,147.6,Outgoing
61687835,2023-02-06,1254.86,561.3,Incoming
61687835,2023-02-06,1418.76,163.9,Incoming
61687835,2023-02-08,1409.57,9.19,Outgoing
61687835,2023-02-08,1353.4399999999998,56.13,Outgoing
61687835,2023-02-09,701.4399999999998,652.0,Outgoing
61687835,2023-02-10,913.5399999999998,212.1,Incoming
61687835,2023-02-11,747.7699999999999,165.77,Outgoing
61687835,2023-02-11,605.4799999999999,142.29,Outgoing
61687835,2023-02-12,542.8499999999999,62.63,Outgoing
61720005,2023-01-31,687.35,,-
61720005,2023-02-02,736.98,49.63,Incoming
61720005,2023-02-03,812.26,75.28,Incoming
61720005,2023-02-05,812.75,0.49,Incoming
61720005,2023-02-05,740.42,72.33,Outgoing
61720005,2023-02-08,847.89,107.47,Incoming
61720005,2023-02-09,742.03,105.86,Outgoing
61720005,2023-02-10,946.74,204.71,Incoming
61720005,2023-02-12,997.39,50.65,Incoming
61720005,2023-02-13,1035.65,38.26,Incoming
61724951,2023-01-31,656.25,,-
61724951,2023-02-03,622.85,33.4,Outgoing
61724951,2023-02-07,722.58,99.73,Incoming
61724951,2023-02-08,792.33,69.75,Incoming
61724951,2023-02-09,726.5600000000001,65.77,Outgoing
61724951,2023-02-09,586.7,139.86,Outgoing
61724951,2023-02-10,479.30000000000007,107.4,Outgoing
61724951,2023-02-12,271.70000000000005,207.6,Outgoing
61724951,2023-02-13,1399.0,1127.3,Incoming
61781801,2023-01-31,699.78,,-
61781801,2023-02-03,628.51,71.27,Outgoing
61781801,2023-02-07,713.48,84.97,Incoming
61781801,2023-02-07,531.21,182.27,Outgoing
61781801,2023-02-08,-520.19,1051.4,Outgoing
61781801,2023-02-08,-1948.19,1428.0,Outgoing
61781801,2023-02-09,-1997.8700000000001,49.68,Outgoing
61781801,2023-02-14,-2079.37,81.5,Outgoing
61847987,2023-01-31,874.22,,-
61847987,2023-02-04,798.57,75.65,Outgoing
61847987,2023-02-06,885.47,86.9,Incoming
61847987,2023-02-08,2903.17,2017.7,Incoming
61847987,2023-02-11,2992.35,89.18,Incoming
61847987,2023-02-14,2924.5,67.85,Outgoing
61860337,2023-01-31,892.77,,-
61860337,2023-02-05,990.14,97.37,Incoming
61860337,2023-02-06,925.47,64.67,Outgoing
61860337,2023-02-07,1058.45,132.98,Incoming
61860337,2023-02-09,2737.65,1679.2,Incoming
61860337,2023-02-11,2630.1600000000003,107.49,Outgoing
61860337,2023-02-12,2732.8900000000003,102.73,Incoming
61884944,2023-01-31,123.93,,-
61884944,2023-02-03,27.510000000000005,96.42,Outgoing
61884944,2023-02-03,-128.69,156.2,Outgoing
61884944,2023-02-04,-318.02,189.33,Outgoing
61884944,2023-02-05,679.38,997.4,Incoming
61884944,2023-02-08,485.49,193.89,Outgoing
61884944,2023-02-10,591.78,106.29,Incoming
61884944,2023-02-12,-394.12,985.9,Outgoing
61884944,2023-02-14,-525.48,131.36,Outgoing
61941956,2023-01-31,137.19,,-
61941956,2023-02-03,185.67,48.48,Incoming
61941956,2023-02-04,250.14999999999998,64.48,Incoming
61941956,2023-02-09,197.42,52.73,Outgoing
61941956,2023-02-09,378.42999999999995,181.01,Incoming
61979134,2023-01-31,574.77,,-
61979134,2023-02-03,681.2,106.43,Incoming
61979134,2023-02-03,696.32,15.12,Incoming
61979134,2023-02-04,797.71,101.39,Incoming
61979134,2023-02-09,654.44,143.27,Outgoing
61999896,2023-01-31,788.63,,-
61999896,2023-02-05,-686.7700000000001,1475.4,Outgoing
61999896,2023-02-05,-793.4800000000001,106.71,Outgoing
61999896,2023-02-06,-729.9900000000001,63.49,Incoming
61999896,2023-02-06,-606.2200000000001,123.77,Incoming
61999896,2023-02-06,-1345.52,739.3,Outgoing
61999896,2023-02-08,-1396.56,51.04,Outgoing
61999896,2023-02-11,-1529.32,132.76,Outgoing
61999896,2023-02-11,-2039.52,510.2,Outgoing
61999896,2023-02-13,-2177.1,137.58,Outgoing
62077439,2023-01-31,333.47,,-
62077439,2023-02-01,-11.829999999999984,345.3,Outgoing
62077439,2023-02-05,154.20000000000002,166.03,Incoming
62077439,2023-02-06,251.02,96.82,Incoming
62077439,2023-02-07,140.23000000000002,110.79,Outgoing
62077439,2023-02-08,263.53000000000003,123.3,Incoming
62077439,2023-02-09,385.48,121.95,Incoming
62077439,2023-02-10,1344.08,958.6,Incoming
62077439,2023-02-12,852.4799999999999,491.6,Outgoing
62141083,2023-01-31,17.63,,-
62141083,2023-02-02,-86.4,104.03,Outgoing
62141083,2023-02-05,-254.61,168.21,Outgoing
62141083,2023-02-07,-349.54,94.93,Outgoing
